State,"State name",County,"County name",Year,Month,"Commodity (partial list)","Cause of loss","Payment indemnity (US$)","Payment acreage","Payment count","Liability (US$)","Subsidy (US$)"
20,Kansas,067,Grant,2000,6,Wheat,"Hot Wind",16836.52,726.089250,2,89474.030000,2798.760000
20,Kansas,067,Grant,2000,6,Wheat,"Plant Disease",8306.80,304.640000,2,32559.600000,901.000000
20,Kansas,067,Grant,2000,7,Wheat,Drought,507.00,17.649000,1,1557.000000,68.000000
20,Kansas,067,Grant,2000,9,Wheat,Drought,1301.00,22.625000,1,1810.000000,149.000000
20,Kansas,067,Grant,2000,10,Wheat,Drought,2747.00,231.898000,2,16543.000000,1041.000000
20,Kansas,067,Grant,2000,10,Wheat,"Hot Wind",671.00,40.687000,1,4063.000000,159.000000
20,Kansas,067,Grant,2000,11,Wheat,Drought,320.00,26.640000,1,765.000000,61.000000
20,Kansas,067,Grant,2001,Unspecified,Wheat,Drought,-1500.00,38.000000,1,3662.500000,194.500000
20,Kansas,067,Grant,2001,Unspecified,Wheat,"Wind/excess Wind",-439.00,16.005000,1,1294.750000,52.500000
20,Kansas,067,Grant,2001,1,Wheat,"Cold Winter",4700.22,37.776600,1,5540.940000,258.540000
20,Kansas,067,Grant,2001,1,Wheat,"Excess Moisture/precip/rain",109.00,5.880000,1,145.000000,11.000000
20,Kansas,067,Grant,2001,2,Wheat,"Cold Winter",295.00,26.010000,1,2230.000000,171.000000
20,Kansas,067,Grant,2001,2,Wheat,Drought,681.00,37.990000,2,3056.000000,233.000000
20,Kansas,067,Grant,2001,2,Wheat,"Excess Moisture/precip/rain",815.00,18.640000,1,1018.000000,81.000000
20,Kansas,067,Grant,2001,2,Wheat,"Wind/excess Wind",1377.00,78.420000,2,8680.000000,506.000000
20,Kansas,067,Grant,2001,3,Wheat,Drought,418.00,9.990000,1,537.000000,58.000000
20,Kansas,067,Grant,2001,3,Wheat,"Hot Wind",7748.00,141.810000,2,16647.000000,1197.000000
20,Kansas,067,Grant,2001,3,Wheat,"Wind/excess Wind",4576.00,263.140000,3,25144.000000,2012.000000
20,Kansas,067,Grant,2001,4,Wheat,"Cold Winter",19854.00,573.700000,2,70826.000000,3116.000000
20,Kansas,067,Grant,2001,4,Wheat,Cyclone,5182.00,106.500000,1,7666.000000,678.000000
20,Kansas,067,Grant,2001,4,Wheat,Drought,75637.00,1138.050000,4,100202.000000,8310.000000
20,Kansas,067,Grant,2001,4,Wheat,"Excess Moisture/precip/rain",2904.00,53.280000,1,3704.000000,426.000000
20,Kansas,067,Grant,2001,4,Wheat,Freeze,953.20,14.140000,1,1127.600000,76.800000
20,Kansas,067,Grant,2001,4,Wheat,"Hot Wind",1244.00,105.250000,1,9267.000000,901.000000
20,Kansas,067,Grant,2001,4,Wheat,"Wind/excess Wind",64036.00,1339.480000,4,127396.000000,9693.000000
20,Kansas,067,Grant,2001,5,Wheat,"Cold Winter",4217.00,126.250000,2,7141.000000,905.000000
20,Kansas,067,Grant,2001,5,Wheat,"Decline In Price",136.00,18.000000,1,2279.000000,107.000000
20,Kansas,067,Grant,2001,5,Wheat,Drought,3619.00,48.010000,4,4825.000000,353.000000
20,Kansas,067,Grant,2001,5,Wheat,Hail,13451.00,531.310000,1,48696.000000,7507.000000
20,Kansas,067,Grant,2001,5,Wheat,"Wind/excess Wind",13065.00,443.660000,4,54939.400000,3374.600000
20,Kansas,067,Grant,2001,6,Wheat,Drought,2277.00,41.620000,1,2657.000000,165.000000
20,Kansas,067,Grant,2001,6,Wheat,"Hot Wind",10238.00,189.530000,3,20067.000000,1019.000000
20,Kansas,067,Grant,2001,6,Wheat,"Wind/excess Wind",668.00,6.640000,1,791.000000,58.000000
20,Kansas,067,Grant,2001,7,Wheat,"Decline In Price",2733.02,157.586000,2,10928.300000,1206.290000
20,Kansas,067,Grant,2001,7,Wheat,"Wind/excess Wind",1019.00,83.370000,1,11399.000000,522.000000
20,Kansas,067,Grant,2001,8,Wheat,Drought,5763.00,244.420000,3,19640.000000,1730.000000
20,Kansas,067,Grant,2001,8,Wheat,"Wind/excess Wind",2283.00,176.100000,3,21640.000000,1328.000000
20,Kansas,067,Grant,2001,9,Wheat,Drought,66749.05,1177.247800,4,91390.430000,11044.400000
20,Kansas,067,Grant,2001,9,Wheat,"Wind/excess Wind",513.00,9.500000,1,599.000000,21.000000
20,Kansas,067,Grant,2001,10,Wheat,"Cold Winter",34536.00,611.630000,2,75793.000000,3673.000000
20,Kansas,067,Grant,2001,10,Wheat,Cyclone,128.00,10.540000,1,1808.000000,60.000000
20,Kansas,067,Grant,2001,10,Wheat,"Decline In Price",1042.00,168.720000,1,18960.000000,905.000000
20,Kansas,067,Grant,2001,10,Wheat,Drought,129480.30,2489.540000,6,200142.500000,18542.050000
20,Kansas,067,Grant,2001,10,Wheat,"Excess Moisture/precip/rain",3845.00,85.100000,1,13748.000000,587.000000
20,Kansas,067,Grant,2001,10,Wheat,Heat,26.00,2.120000,1,364.000000,12.000000
20,Kansas,067,Grant,2001,10,Wheat,"Hot Wind",446.00,76.590000,1,8365.000000,411.000000
20,Kansas,067,Grant,2001,11,Wheat,"Cold Winter",40622.81,622.464200,3,51847.500000,4546.170000
20,Kansas,067,Grant,2001,11,Wheat,Drought,112443.60,1761.756400,6,148251.480000,13663.800000
20,Kansas,067,Grant,2001,11,Wheat,"Excess Moisture/precip/rain",14321.80,329.924000,3,20789.600000,2054.850000
20,Kansas,067,Grant,2001,11,Wheat,Freeze,4818.40,76.038000,1,9787.800000,511.200000
20,Kansas,067,Grant,2001,11,Wheat,Heat,4475.00,86.600000,1,7827.000000,981.000000
20,Kansas,067,Grant,2001,11,Wheat,"Wind/excess Wind",8701.60,134.992000,1,16498.200000,863.800000
20,Kansas,067,Grant,2001,12,Wheat,"Cold Winter",1477.50,17.920000,2,2238.750000,108.500000
20,Kansas,067,Grant,2001,12,Wheat,Drought,10570.00,161.030000,3,13264.500000,1147.500000
20,Kansas,067,Grant,2001,12,Wheat,"Wind/excess Wind",33403.50,822.780000,2,78166.750000,6074.500000
20,Kansas,067,Grant,2002,Unspecified,Wheat,"Cold Winter",-4707.00,122.000000,1,20496.000000,943.500000
20,Kansas,067,Grant,2002,Unspecified,Wheat,Drought,-19.00,62.240000,1,4053.500000,344.000000
20,Kansas,067,Grant,2002,1,Wheat,"Cold Winter",111811.00,2329.555000,6,277016.500000,12185.000000
20,Kansas,067,Grant,2002,1,Wheat,Drought,4423.00,125.050000,4,8277.000000,711.000000
20,Kansas,067,Grant,2002,1,Wheat,Freeze,24483.15,399.350000,2,41639.450000,2583.750000
20,Kansas,067,Grant,2002,1,Wheat,Frost,3854.00,67.750000,2,5683.000000,355.000000
20,Kansas,067,Grant,2002,1,Wheat,Heat,162.00,61.500000,1,7087.000000,286.000000
20,Kansas,067,Grant,2002,2,Wheat,"Cold Winter",53644.00,1032.605000,6,111291.500000,4968.000000
20,Kansas,067,Grant,2002,2,Wheat,"Decline In Price",74.00,13.980000,1,1864.000000,84.000000
20,Kansas,067,Grant,2002,2,Wheat,Drought,128663.00,2777.070000,8,203303.000000,20680.000000
20,Kansas,067,Grant,2002,2,Wheat,Freeze,5750.00,112.500000,2,11831.000000,584.000000
20,Kansas,067,Grant,2002,2,Wheat,Heat,17455.00,502.340000,3,56323.000000,2583.000000
20,Kansas,067,Grant,2002,2,Wheat,"Hot Wind",233.00,30.000000,1,914.000000,93.000000
20,Kansas,067,Grant,2002,2,Wheat,"Wind/excess Wind",17749.60,409.748000,3,23339.200000,1348.800000
20,Kansas,067,Grant,2002,3,Wheat,"Cold Winter",152803.76,2202.125200,5,270029.960000,15282.760000
20,Kansas,067,Grant,2002,3,Wheat,"Decline In Price",229.00,79.030000,1,5545.000000,571.000000
20,Kansas,067,Grant,2002,3,Wheat,Drought,185455.57,5044.661600,7,422053.460000,39726.850000
20,Kansas,067,Grant,2002,3,Wheat,"Failure Of Irrigation Supply",957.00,41.950000,1,1935.000000,66.000000
20,Kansas,067,Grant,2002,3,Wheat,Freeze,14842.00,328.060000,2,25320.000000,2413.000000
20,Kansas,067,Grant,2002,3,Wheat,Hail,9068.00,101.600000,1,9264.000000,1225.000000
20,Kansas,067,Grant,2002,3,Wheat,Heat,3100.00,132.580000,1,10610.000000,984.000000
20,Kansas,067,Grant,2002,3,Wheat,"Hot Wind",13499.00,168.150000,1,20648.000000,1497.000000
20,Kansas,067,Grant,2002,3,Wheat,"Wind/excess Wind",5072.40,66.756000,2,5202.400000,562.800000
20,Kansas,067,Grant,2002,4,Wheat,"Cold Winter",44282.00,705.470000,6,83986.000000,4191.000000
20,Kansas,067,Grant,2002,4,Wheat,Drought,193394.40,4286.896000,7,359780.100000,31411.600000
20,Kansas,067,Grant,2002,4,Wheat,"Excess Moisture/precip/rain",2842.00,61.360000,1,6804.000000,284.000000
20,Kansas,067,Grant,2002,4,Wheat,"Failure Of Irrigation Supply",3144.00,53.650000,1,4517.000000,432.000000
20,Kansas,067,Grant,2002,4,Wheat,Freeze,19474.00,583.040000,4,37700.000000,3188.000000
20,Kansas,067,Grant,2002,4,Wheat,Hail,48373.00,960.870000,4,121407.000000,6658.000000
20,Kansas,067,Grant,2002,4,Wheat,Heat,86.00,47.930000,2,4397.000000,287.000000
20,Kansas,067,Grant,2002,4,Wheat,"Hot Wind",10901.45,157.600000,2,17407.150000,998.050000
20,Kansas,067,Grant,2002,5,Wheat,"Cold Winter",5365.00,172.080000,1,19854.000000,1174.000000
20,Kansas,067,Grant,2002,5,Wheat,"Decline In Price",126.00,21.340000,1,1796.000000,172.000000
20,Kansas,067,Grant,2002,5,Wheat,Drought,56948.50,1314.495000,3,117791.000000,11203.000000
20,Kansas,067,Grant,2002,5,Wheat,Hail,17049.00,166.500000,2,19910.000000,1315.000000
20,Kansas,067,Grant,2002,5,Wheat,"Hot Wind",11153.00,364.710000,3,46785.000000,1978.000000
20,Kansas,067,Grant,2002,6,Wheat,"Cold Winter",22.00,41.620000,1,6326.000000,228.000000
20,Kansas,067,Grant,2002,6,Wheat,"Decline In Price",1323.00,212.650000,1,32167.000000,1119.000000
20,Kansas,067,Grant,2002,6,Wheat,Drought,20266.00,905.350000,6,72829.000000,6131.000000
20,Kansas,067,Grant,2002,6,Wheat,"Excess Moisture/precip/rain",1858.00,82.040000,1,14592.000000,471.000000
20,Kansas,067,Grant,2002,6,Wheat,Freeze,12951.00,611.850000,3,35383.000000,1461.000000
20,Kansas,067,Grant,2002,6,Wheat,Hail,14733.40,228.290000,3,27442.400000,1604.600000
20,Kansas,067,Grant,2002,6,Wheat,Heat,23901.00,370.870000,2,50271.000000,2785.000000
20,Kansas,067,Grant,2002,6,Wheat,"Hot Wind",25631.60,857.090000,2,106105.600000,5461.400000
20,Kansas,067,Grant,2002,7,Wheat,"Cold Winter",977.00,12.500000,1,980.000000,105.000000
20,Kansas,067,Grant,2002,7,Wheat,"Decline In Price",1254.17,175.838200,2,20587.580000,1035.390000
20,Kansas,067,Grant,2002,7,Wheat,Drought,8731.00,345.570000,3,25450.000000,1937.000000
20,Kansas,067,Grant,2002,7,Wheat,Freeze,360.00,6.924000,1,368.800000,37.600000
20,Kansas,067,Grant,2002,8,Wheat,"Cold Winter",246.00,26.640000,1,2305.000000,185.000000
20,Kansas,067,Grant,2002,8,Wheat,Drought,118003.00,1715.720000,5,126058.000000,15326.000000
20,Kansas,067,Grant,2002,9,Wheat,Drought,29130.00,694.940000,6,49954.000000,3743.000000
20,Kansas,067,Grant,2002,10,Wheat,Drought,22452.00,556.626000,2,46629.400000,3647.400000
20,Kansas,067,Grant,2002,10,Wheat,Freeze,1979.00,56.900000,1,4742.000000,432.000000
20,Kansas,067,Grant,2002,10,Wheat,"Wind/excess Wind",291.00,11.440000,1,309.000000,41.000000
20,Kansas,067,Grant,2002,11,Wheat,"Cold Winter",14246.00,180.000000,2,16413.000000,1484.000000
20,Kansas,067,Grant,2002,11,Wheat,Drought,14827.00,522.020000,5,30487.000000,3407.000000
20,Kansas,067,Grant,2002,11,Wheat,Hail,1595.00,15.380000,1,1600.000000,65.000000
20,Kansas,067,Grant,2002,12,Wheat,"Cold Winter",101195.85,1761.380000,3,244621.900000,13081.050000
20,Kansas,067,Grant,2002,12,Wheat,Drought,48747.35,1108.180000,5,81790.000000,7439.650000
20,Kansas,067,Grant,2002,12,Wheat,Freeze,1959.00,79.100000,1,10727.000000,517.000000
20,Kansas,067,Grant,2002,12,Wheat,"Wind/excess Wind",5714.80,67.900000,1,5714.100000,499.800000
20,Kansas,067,Grant,2003,1,Wheat,"Decline In Price",33.00,11.800000,1,888.000000,92.000000
20,Kansas,067,Grant,2003,1,Wheat,Drought,30580.00,704.460000,2,66875.000000,6203.000000
20,Kansas,067,Grant,2003,1,Wheat,Freeze,39.00,6.430000,1,422.000000,31.000000
20,Kansas,067,Grant,2003,1,Wheat,Hail,14365.00,253.690000,2,19615.000000,2146.000000
20,Kansas,067,Grant,2003,1,Wheat,Heat,17989.00,298.050000,2,36829.000000,1501.000000
20,Kansas,067,Grant,2003,1,Wheat,"Hot Wind",9970.00,143.600000,2,15099.000000,921.000000
20,Kansas,067,Grant,2003,2,Wheat,"Cold Winter",8060.00,157.160000,1,25416.000000,1490.000000
